timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/05/04 18:41:40.522, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:40.524, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:40.525, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:41:40.526, 0 %, 0 %, 73083 MiB, 81920 MiB
2026/05/04 18:41:41.527, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:41.531, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:41.533, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:41.534, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:41:41.535, 0 %, 0 %, 73083 MiB, 81920 MiB
2026/05/04 18:41:42.536, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:42.541, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:42.542, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:42.543, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:41:42.544, 0 %, 0 %, 73083 MiB, 81920 MiB
2026/05/04 18:41:43.545, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:43.549, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:43.551, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:43.552, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:41:43.553, 0 %, 0 %, 73083 MiB, 81920 MiB
2026/05/04 18:41:44.554, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:44.558, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:44.559, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:44.561, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:41:44.561, 0 %, 0 %, 73083 MiB, 81920 MiB
2026/05/04 18:41:45.563, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:45.567, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:45.568, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:45.569, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:41:45.570, 0 %, 0 %, 73083 MiB, 81920 MiB
2026/05/04 18:41:46.571, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:46.575, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:46.576, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:46.578, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:41:46.578, 0 %, 0 %, 73083 MiB, 81920 MiB
2026/05/04 18:41:47.580, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:47.584, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:47.585, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:47.586, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:41:47.589, 0 %, 0 %, 73083 MiB, 81920 MiB
2026/05/04 18:41:48.591, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:48.595, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:48.597, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:48.598, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:41:48.599, 0 %, 0 %, 73083 MiB, 81920 MiB
2026/05/04 18:41:49.600, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:49.603, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:49.606, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:49.609, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:41:49.611, 0 %, 0 %, 73083 MiB, 81920 MiB
2026/05/04 18:41:50.613, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:50.614, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:50.616, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:50.617, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:41:50.618, 0 %, 0 %, 73083 MiB, 81920 MiB
2026/05/04 18:41:51.619, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:51.621, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:51.624, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:51.626, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:41:51.626, 0 %, 0 %, 73083 MiB, 81920 MiB
2026/05/04 18:41:52.628, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:52.632, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:52.633, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:52.635, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:41:52.636, 0 %, 0 %, 73083 MiB, 81920 MiB
2026/05/04 18:41:53.637, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:53.640, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:53.641, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:53.643, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:41:53.643, 0 %, 0 %, 73083 MiB, 81920 MiB
2026/05/04 18:41:54.646, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:54.650, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:54.651, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:54.653, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:41:54.653, 0 %, 0 %, 73083 MiB, 81920 MiB
2026/05/04 18:41:55.655, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:55.656, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:55.658, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:55.661, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:41:55.662, 0 %, 0 %, 73083 MiB, 81920 MiB
2026/05/04 18:41:56.665, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:56.668, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:56.670, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:56.671, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:41:56.672, 0 %, 0 %, 73083 MiB, 81920 MiB
2026/05/04 18:41:57.673, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:57.675, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:57.677, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:57.679, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:41:57.681, 0 %, 0 %, 73083 MiB, 81920 MiB
2026/05/04 18:41:58.683, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:58.687, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:58.688, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:58.690, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:41:58.691, 0 %, 0 %, 73083 MiB, 81920 MiB
2026/05/04 18:41:59.692, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:59.693, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:59.695, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:41:59.696, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:41:59.697, 0 %, 0 %, 73083 MiB, 81920 MiB
2026/05/04 18:42:00.698, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:00.702, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:00.703, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:00.705, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:00.705, 0 %, 0 %, 73083 MiB, 81920 MiB
2026/05/04 18:42:01.707, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:01.708, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:01.710, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:01.711, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:01.712, 82 %, 26 %, 73087 MiB, 81920 MiB
2026/05/04 18:42:02.713, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:02.715, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:02.716, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:02.718, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:02.718, 82 %, 26 %, 73087 MiB, 81920 MiB
2026/05/04 18:42:03.720, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:03.721, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:03.722, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:03.724, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:03.725, 83 %, 27 %, 73087 MiB, 81920 MiB
2026/05/04 18:42:04.726, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:04.730, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:04.731, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:04.733, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:04.733, 83 %, 27 %, 73087 MiB, 81920 MiB
2026/05/04 18:42:05.735, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:05.736, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:05.737, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:05.739, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:05.739, 0 %, 0 %, 73087 MiB, 81920 MiB
2026/05/04 18:42:06.740, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:06.744, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:06.746, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:06.747, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:06.748, 0 %, 0 %, 73087 MiB, 81920 MiB
2026/05/04 18:42:07.749, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:07.750, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:07.752, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:07.753, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:07.754, 0 %, 0 %, 73087 MiB, 81920 MiB
2026/05/04 18:42:08.756, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:08.759, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:08.761, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:08.765, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:08.766, 0 %, 0 %, 73087 MiB, 81920 MiB
2026/05/04 18:42:09.767, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:09.768, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:09.770, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:09.773, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:09.774, 0 %, 0 %, 73087 MiB, 81920 MiB
2026/05/04 18:42:10.775, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:10.779, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:10.781, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:10.784, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:10.785, 0 %, 0 %, 73087 MiB, 81920 MiB
2026/05/04 18:42:11.786, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:11.791, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:11.794, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:11.796, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:11.798, 0 %, 0 %, 73023 MiB, 81920 MiB
2026/05/04 18:42:12.801, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:12.805, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:12.806, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:12.808, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:12.809, 0 %, 0 %, 73011 MiB, 81920 MiB
2026/05/04 18:42:13.810, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:13.997, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:13.999, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:14.001, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:14.003, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:15.006, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:15.007, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:15.009, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:15.010, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:15.011, 100 %, 3 %, 13 MiB, 81920 MiB
2026/05/04 18:42:16.013, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:16.015, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:16.018, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:16.021, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:16.023, 43 %, 1 %, 13 MiB, 81920 MiB
2026/05/04 18:42:17.025, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:17.027, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:17.030, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:17.033, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:17.034, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:18.036, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:18.038, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:18.041, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:18.044, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:18.046, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:19.049, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:19.050, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:19.053, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:19.056, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:19.057, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:20.060, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:20.061, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:20.064, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:20.067, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:20.069, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:21.071, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:21.073, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:21.076, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:21.079, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:21.081, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:22.083, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:22.085, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:22.087, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:22.090, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:22.091, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:23.092, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:23.095, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:23.096, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:23.098, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:23.098, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:24.100, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:24.101, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:24.102, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:24.104, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:24.104, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:25.106, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:25.107, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:25.109, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:25.110, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:25.111, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:26.112, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:26.114, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:26.116, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:26.117, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:26.118, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:27.119, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:27.121, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:27.122, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:27.124, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:27.125, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:28.126, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:28.128, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:28.129, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:28.131, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:28.131, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:29.133, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:29.134, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:29.136, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:29.137, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:29.138, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:30.139, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:30.140, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:30.142, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:30.143, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:30.144, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:31.146, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:31.147, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:31.149, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:31.150, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:31.151, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:32.154, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:32.155, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:32.157, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:32.158, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:32.159, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:33.161, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:33.162, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:33.163, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:33.165, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:33.166, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:34.167, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:34.169, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:34.170, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:34.171, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:34.173, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:35.176, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:35.178, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:35.179, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:35.181, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:35.182, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:36.183, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:36.186, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:36.189, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:36.192, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:36.194, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:37.197, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:37.198, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:37.200, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:37.201, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:37.202, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:38.203, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:38.205, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:38.208, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:38.210, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:38.212, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:39.213, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:39.215, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:39.216, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:39.218, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:39.218, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:40.220, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:40.223, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:40.225, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:40.227, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:40.228, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:41.229, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:41.231, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:41.232, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:41.234, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:41.234, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:42.236, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:42.238, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:42.241, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:42.243, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:42.245, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:43.247, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:43.249, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:43.250, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:43.252, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:43.252, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:44.254, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:44.256, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:44.259, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:44.262, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:44.263, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:45.266, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:45.267, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:45.269, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:45.270, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:45.271, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:46.272, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:46.275, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:46.278, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:46.281, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:46.283, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:47.287, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:47.288, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:47.290, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:47.291, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:47.292, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:48.293, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:48.296, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:48.299, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:48.301, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:48.303, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:49.306, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:49.310, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:49.313, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:49.317, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:42:49.319, 0 %, 0 %, 35 MiB, 81920 MiB
2026/05/04 18:42:50.322, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:50.326, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:50.328, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:42:50.330, 0 %, 0 %, 6 MiB, 4096 MiB
